Name,overall,position,age,height,weight,intl_rep,pace,dribbling,shooting,passing,defending,physicality,pref_foot
Michy Batshuayi,87,ST,25,185,86,2,86,87,91,77,37,85,Right
Wissam Ben Yedder,86,ST,28,170,68,2,87,89,88,82,39,73,Right
Rub?©n Castro Mart??n,81,ST,37,174,72,2,78,82,80,65,23,63,Right
Giuseppe Rossi,79,ST,31,173,72,2,82,84,81,73,23,49,Left
Cenk Tosun,84,ST,27,183,78,2,79,85,87,77,35,84,Right
Lukas Hinterseer,79,ST,27,192,86,2,75,78,81,70,36,80,Right
Keita Bald?© Diao,84,ST,23,184,80,2,93,88,82,77,31,73,Right
Giovanni Sio,81,ST,29,180,80,2,85,81,83,78,24,79,Left
Emanuele Calai??,82,ST,36,179,75,2,75,82,84,68,25,83,Left
Deivson Rog?©rio Da Silva,85,ST,33,186,85,2,80,82,87,80,37,80,Right
?Åukasz Teodorczyk,86,ST,27,188,86,2,78,78,87,71,29,87,Right
Will Grigg,84,ST,27,180,70,2,89,81,84,67,45,84,Right
Iago Aspas Juncal,87,ST,31,176,67,2,85,90,90,82,35,71,Left
Kevin Volland,83,ST,26,179,81,2,80,83,86,82,42,85,Left
Nicol?°s Castillo,84,ST,25,179,74,2,75,83,88,74,43,87,Right
Wilfried Zaha,86,ST,25,180,66,2,94,91,83,78,40,80,Right
Sandro Wagner,84,ST,30,194,92,2,67,74,87,66,35,87,Right
Ahmed Musa,81,ST,25,176,65,2,95,84,84,73,31,62,Right
Giovanni Simeone,81,ST,23,180,81,2,83,83,85,64,30,71,Right
Andrej Kramariƒá,87,ST,27,177,73,2,80,91,90,83,35,81,Right
Nils Petersen,86,ST,29,188,85,2,72,80,89,73,42,80,Right
Deivson Rog?©rio Da Silva,86,ST,33,186,85,2,84,86,90,83,41,83,Right
Wilfried Zaha,88,ST,25,180,66,2,96,93,88,85,42,82,Right
Bertrand Traor?©,84,ST,23,181,73,2,92,89,84,82,40,74,Left
Rodrigo Moreno Machado,92,ST,27,181,77,2,97,90,93,84,45,81,Left
Luuk de Jong,89,ST,28,188,89,2,73,84,92,86,52,88,Right
Munas Dabbur,88,ST,26,181,77,2,88,85,88,84,42,82,Right
Mauro Boselli,88,ST,33,185,75,2,75,84,89,80,41,88,Right
Alexandr Kokorin,88,ST,27,181,74,2,93,91,89,86,50,83,Right
Jefferson Farf?°n,89,ST,33,178,84,2,90,90,92,90,47,86,Right
Martin Braithwaite,84,ST,27,177,77,2,90,85,86,83,43,85,Right
Lucas Alario,82,ST,25,178,67,2,76,80,83,63,32,82,Right
Michy Batshuayi,94,ST,25,185,86,2,91,93,96,87,45,93,Right
Serge Gnabry,90,ST,23,175,75,2,97,93,93,90,52,83,Right
Nils Petersen,94,ST,29,188,85,2,82,90,95,79,50,87,Right
Kevin Volland,89,ST,26,179,81,2,87,89,92,88,50,91,Left
Moussa Marega,90,ST,27,186,83,2,94,80,91,70,43,93,Right
Will Grigg,86,ST,27,180,70,2,91,84,87,71,48,86,Right
Karl Toko-Ekambi,92,ST,26,183,70,2,88,91,92,82,33,83,Right
Fabio Quagliarella,90,ST,35,180,79,2,85,89,92,86,38,82,Right
Baf?©timbi Gomis,92,ST,33,184,77,2,78,86,94,80,50,88,Right
Burak Yƒ±lmaz,92,ST,33,188,77,2,88,85,94,83,39,89,Right
Marcus Rashford,87,ST,20,185,70,2,96,89,88,84,43,82,Right
Lucas P?©rez Mart??nez,84,ST,30,180,73,2,84,85,86,81,34,75,Left
Eduardo Vargas,81,ST,28,174,77,2,84,84,81,75,34,70,Right
Abel Hern?°ndez,81,ST,28,185,73,2,91,78,78,63,31,77,Left
Alfre?? Finnbogason,88,ST,29,185,78,2,83,86,90,78,38,85,Right
Artem Dzyuba,88,ST,30,196,91,2,83,78,89,75,36,91,Right
Ahmed Musa,89,ST,25,176,65,2,97,93,91,82,36,73,Right
Joel Campbell,87,ST,26,178,72,2,92,88,87,87,45,81,Left
Artem Dzyuba,90,ST,30,196,91,2,86,82,93,80,39,95,Right
Divock Origi,78,ST,23,185,75,2,83,75,76,68,31,77,Right
Lucas P?©rez Mart??nez,81,ST,30,180,73,2,81,80,82,76,31,71,Left
Borja Gonz?°lez Tom?°s,78,ST,26,191,82,2,62,71,78,59,28,74,Right
Ra??l Bobadilla,78,ST,31,181,88,2,73,78,77,70,37,86,Right
Romain Alessandrini,86,ST,29,173,70,2,97,92,91,88,47,83,Left
Dejan Damjanoviƒá,81,ST,37,187,81,2,73,75,84,71,33,82,Right
Alassane Pl?©a,79,ST,25,181,79,2,81,76,80,75,41,75,Right
Borja Gonz?°lez Tom?°s,78,ST,26,191,82,2,62,71,78,59,28,74,Right
Duv?°n Zapata,78,ST,27,186,80,2,73,72,77,52,27,78,Right
Peter Crouch,88,ST,37,201,84,2,78,84,90,85,40,94,Right
Jermain Defoe,90,ST,35,171,65,2,92,91,94,80,36,80,Right
Gabriel Fernando de Jesus,83,ST,21,175,73,2,87,87,81,72,28,70,Right
Marcus Rashford,79,ST,20,185,70,2,92,81,76,70,34,74,Right
Marcus Rashford,91,ST,20,185,70,2,98,94,93,91,46,86,Right
Dame N'Doye,79,ST,33,186,81,2,79,78,79,65,46,83,Right
Jelle Vossen,81,ST,29,180,73,2,65,75,86,78,47,74,Right
Hirving Lozano,79,ST,23,175,70,2,93,81,75,72,34,61,Right
Hirving Lozano,92,ST,23,175,70,2,99,97,95,92,54,83,Right
Gregoire Defrel,77,ST,27,180,79,2,89,82,77,68,25,54,Left
Salom??n Rond??n,80,ST,29,186,86,2,75,74,76,56,31,80,Right
Ahmed Musa,76,ST,25,176,65,2,93,78,76,62,28,57,Right
Lucas P?©rez Mart??nez,81,ST,30,180,73,2,81,80,82,76,31,71,Left
Michy Batshuayi,80,ST,25,185,86,2,79,77,80,59,27,74,Right
Andr?© Miguel Valente da Silva,84,ST,22,185,79,2,85,84,84,74,49,84,Right
Simon Terodde,82,ST,30,192,83,2,74,70,84,58,34,81,Right
Fabio Quagliarella,84,ST,35,180,79,2,80,85,89,83,32,78,Right
Michy Batshuayi,88,ST,25,185,86,2,88,88,93,78,39,86,Right
Alan Shearer,91,ST,48,182,78,3,81,78,93,77,52,85,Right
Michael Owen,91,ST,38,173,70,3,90,88,89,70,34,67,Right
Alan Shearer,89,ST,48,182,76,3,84,78,90,75,48,84,Right
Pierre-Emerick Aubameyang,88,ST,29,187,80,3,96,81,84,75,37,71,Right
Michael Owen,88,ST,38,173,70,3,91,87,86,66,31,62,Right
Alan Shearer,87,ST,48,182,78,3,76,76,88,76,53,84,Right
Dries Mertens,88,ST,31,169,61,3,91,91,85,83,37,58,Right
Romelu Lukaku,86,ST,25,190,94,3,83,74,85,70,34,84,Left
Harry Kane,86,ST,25,188,86,3,71,79,87,72,42,83,Right
Michael Owen,86,ST,38,173,70,3,84,85,86,67,35,64,Right
Radamel Falcao Garc??a Zarate,86,ST,32,177,72,3,71,82,88,72,38,77,Right
Alexandre Lacazette,85,ST,27,175,73,3,86,85,83,71,38,77,Right
Aritz Aduriz Zubeldia,84,ST,37,182,78,3,70,76,83,64,46,79,Right
Radamel Falcao Garc??a Zarate,84,ST,32,177,72,3,69,79,84,68,36,74,Right
Edin D?æeko,84,ST,32,193,84,3,64,74,83,70,32,72,Right
?Ålvaro Borja Morata Mart??n,84,ST,25,189,85,3,82,80,80,71,23,73,Right
Mauro Icardi,84,ST,25,181,75,3,78,76,83,61,26,70,Right
K?©vin Gameiro,83,ST,31,173,70,3,87,79,83,75,35,68,Right
Jonas Gon?ßalves Oliveira,83,ST,34,182,74,3,65,84,85,75,35,65,Right
Mario Mand?æukiƒá,83,ST,32,190,86,3,72,74,78,71,65,87,Right
Bas Dost,83,ST,29,196,89,3,60,64,83,57,43,83,Right
Roberto Firmino Barbosa de Oliveira,83,ST,27,181,76,3,77,85,81,79,46,77,Right
Andrea Belotti,83,ST,24,181,72,3,82,78,81,57,29,84,Right
Kylian Mbapp?©,83,ST,19,178,73,3,90,84,80,74,47,74,Right
David Villa S?°nchez,82,ST,36,175,69,3,69,82,83,74,31,69,Right
Mario G??mez,82,ST,33,189,88,3,72,73,82,62,28,78,Right
Daniel Sturridge,82,ST,29,180,76,3,76,79,82,69,25,68,Left
Javier Hern?°ndez,82,ST,30,175,73,3,79,78,80,66,31,59,Right
Olivier Giroud,82,ST,32,192,88,3,53,74,81,70,38,83,Left
Ciro Immobile,82,ST,28,185,85,3,81,78,83,61,38,74,Right
Timo Werner,82,ST,22,180,75,3,91,80,79,65,28,65,Right
Islam Slimani,82,ST,30,188,79,3,69,73,78,67,47,86,Right
Samuel Eto'o,81,ST,37,179,75,3,74,79,83,74,36,71,Right
Fernando Jos?© Torres Sanz,81,ST,34,186,78,3,76,78,78,71,25,69,Right
Andr?©-Pierre Gignac,81,ST,32,187,89,3,72,73,83,72,39,82,Right
Stevan Jovetiƒá,81,ST,28,183,79,3,77,84,81,75,34,66,Right
Konstantinos Mitroglou,81,ST,30,188,89,3,58,72,81,64,19,83,Left
Christian Benteke,81,ST,27,190,83,3,73,74,79,65,33,80,Right
Jamie Vardy,81,ST,31,178,76,3,91,77,79,63,51,78,Right
Lukas Podolski,80,ST,33,182,83,3,78,77,84,75,39,74,Left
Kevin-Prince Boateng,80,ST,31,186,86,3,73,79,77,77,67,80,Right
Eder Citadin Martins,80,ST,31,179,73,3,85,83,80,73,25,63,Right
Danny Welbeck,80,ST,27,185,73,3,84,78,74,71,37,78,Right
Seydou Doumbia,79,ST,30,179,71,3,91,77,77,67,39,73,Right
Arkadiusz Milik,79,ST,24,186,78,3,73,72,83,62,37,71,Left
Vincent Aboubakar,78,ST,26,184,82,3,80,78,75,69,27,80,Right
Jozy Altidore,76,ST,28,183,79,3,68,70,75,64,35,85,Right
Andr?©-Pierre Gignac,86,ST,32,187,89,3,76,80,89,78,48,87,Right
Pierre-Emerick Aubameyang,89,ST,29,187,80,3,97,83,86,77,38,72,Right
?Ålvaro Borja Morata Mart??n,87,ST,25,189,85,3,85,84,84,74,28,77,Right
Romelu Lukaku,88,ST,25,190,94,3,85,78,89,74,37,86,Left
?Ålvaro Borja Morata Mart??n,87,ST,25,189,85,3,85,84,84,74,28,77,Right
Alexandre Lacazette,86,ST,27,175,73,3,87,87,85,73,40,78,Right
Kylian Mbapp?©,87,ST,19,178,73,3,94,91,87,85,52,79,Right
Harry Kane,89,ST,25,188,86,3,74,83,91,76,43,85,Right
Jozy Altidore,81,ST,28,183,79,3,74,80,83,73,40,87,Right
Tim Cahill,78,ST,38,178,75,3,68,77,82,70,59,82,Right
Harry Kane,89,ST,25,188,86,3,76,83,92,78,47,86,Right
Mauro Icardi,87,ST,25,181,75,3,81,80,88,65,30,74,Right
Ciro Immobile,86,ST,28,185,85,3,84,83,88,67,41,80,Right
Daniel Sturridge,90,ST,29,180,76,3,89,83,84,78,30,80,Left
Kevin-Prince Boateng,87,ST,31,186,86,3,83,83,88,82,70,84,Right
Bas Dost,85,ST,29,196,89,3,62,66,88,62,46,85,Right
Olivier Giroud,86,ST,32,192,88,3,56,82,89,78,44,87,Left
Dries Mertens,89,ST,31,169,61,3,92,92,87,85,38,61,Right
Mohamed Salah,87,ST,26,175,71,3,94,90,83,80,50,76,Left
Mario G??mez,86,ST,33,189,88,3,78,83,88,67,33,83,Right
Romelu Lukaku,87,ST,25,190,94,3,84,77,87,72,35,85,Left
Heung Min Son,84,ST,26,183,77,3,88,85,85,78,30,69,Right
Emmanuel Adebayor,82,ST,34,191,82,3,72,78,84,70,40,79,Right
Mauro Icardi,88,ST,25,181,75,3,82,83,89,68,31,77,Right
Jonas Gon?ßalves Oliveira,85,ST,34,182,74,3,68,86,88,80,38,68,Right
Harry Kane,90,ST,25,188,86,3,75,85,92,79,44,86,Right
Roberto Firmino Barbosa de Oliveira,85,ST,27,181,76,3,80,88,85,83,48,80,Right
Jozy Altidore,84,ST,28,183,79,3,77,85,86,78,42,89,Right
Vincent Aboubakar,82,ST,26,184,82,3,84,84,82,78,29,83,Right
Mohamed Salah,89,ST,26,175,71,3,96,93,89,84,53,78,Left
Timo Werner,85,ST,22,180,75,3,94,86,83,71,30,69,Right
Jamie Vardy,84,ST,31,178,76,3,92,83,84,70,56,81,Right
Harry Kane,91,ST,25,188,86,3,76,86,93,80,46,88,Right
Roberto Firmino Barbosa de Oliveira,86,ST,27,181,76,3,82,90,86,84,50,81,Right
Marko Arnautovic,86,ST,29,192,83,3,82,87,83,85,59,86,Right
Mario G??mez,82,ST,33,189,88,3,72,73,82,62,28,78,Right
Bas Dost,86,ST,29,196,89,3,64,68,90,63,47,87,Right
Ciro Immobile,87,ST,28,185,85,3,85,85,90,70,43,81,Right
Harry Kane,93,ST,25,188,86,3,80,89,96,84,48,90,Right
Harry Kane,96,ST,25,188,86,3,86,95,99,93,58,96,Right
Timo Werner,85,ST,22,180,75,3,93,88,85,69,30,68,Right
Dries Mertens,90,ST,31,169,61,3,93,93,90,87,39,63,Right
Pierre-Emerick Aubameyang,91,ST,29,187,80,3,99,87,90,82,40,75,Right
Pierre-Emerick Aubameyang,88,ST,29,187,80,3,96,81,84,75,37,71,Right
Olivier Giroud,82,ST,32,192,88,3,53,74,81,70,38,83,Left
Islam Slimani,82,ST,30,188,79,3,69,73,78,67,47,86,Right
Samuel Eto'o,81,ST,37,179,75,3,74,79,83,74,36,71,Right
Stevan Jovetic,84,ST,28,183,79,3,80,87,86,79,38,71,Right
Roberto Firmino Barbosa de Oliveira,87,ST,27,181,76,3,83,91,88,86,52,83,Right
Daniel Sturridge,82,ST,29,180,76,3,76,79,82,69,25,68,Left
Andr?©-Pierre Gignac,84,ST,32,187,89,3,75,80,87,79,44,85,Right
K?©vin Gameiro,85,ST,31,173,70,3,88,82,87,80,38,70,Right
Harry Kane,88,ST,25,188,86,3,73,81,89,75,42,84,Right
?Ålvaro Borja Morata Mart??n,85,ST,25,189,85,3,83,81,81,71,23,74,Right
Roberto Firmino Barbosa de Oliveira,84,ST,27,181,76,3,77,86,82,80,47,79,Right
Ciro Immobile,88,ST,28,185,85,3,86,86,91,74,46,83,Right
Timo Werner,87,ST,22,180,75,3,94,90,87,73,32,71,Right
Mauro Icardi,86,ST,25,181,75,3,79,78,85,61,28,72,Right
Ciro Immobile,85,ST,28,185,85,3,83,82,86,62,38,78,Right
Kylian Mbapp?©,84,ST,19,178,73,3,91,86,81,75,47,74,Right
Romelu Lukaku,88,ST,25,190,94,3,85,78,89,74,37,86,Left
Timo Werner,83,ST,22,180,75,3,92,82,79,66,28,66,Right
Fernando Javier Llorente Torres,82,ST,33,195,90,3,53,72,83,65,31,82,Right
Jonas Gon?ßalves Oliveira,84,ST,34,182,74,3,66,85,86,76,35,66,Right
Vincent Aboubakar,80,ST,26,184,82,3,80,79,79,71,27,82,Right
Jozy Altidore,77,ST,28,183,79,3,73,70,75,64,35,85,Right
Edin D?æeko,86,ST,32,193,84,3,66,78,86,74,35,75,Right
Mario G??mez,84,ST,33,189,88,3,74,78,85,65,31,80,Right
Jonas Gon?ßalves Oliveira,86,ST,34,182,74,3,69,88,90,82,40,69,Right
Mauro Icardi,89,ST,25,181,75,3,83,85,91,70,32,78,Right
Roberto Firmino Barbosa de Oliveira,87,ST,27,181,76,3,83,91,88,86,52,83,Right
Olivier Giroud,94,ST,32,192,88,3,75,94,97,93,52,96,Left
Jamie Vardy,81,ST,31,178,76,3,91,77,79,63,51,78,Right
Andr?© Sch?ºrrle,83,ST,27,184,73,3,90,87,87,83,42,71,Right
Robin van Persie,88,ST,35,187,71,3,78,84,89,81,49,73,Left
Edin D?æeko,87,ST,32,193,84,3,67,80,88,76,36,77,Right
Timo Werner,88,ST,22,180,75,3,95,91,89,76,33,73,Right
Mauro Icardi,89,ST,25,181,75,3,83,85,91,70,32,78,Right
?Ålvaro Negredo S?°nchez,79,ST,33,186,82,3,63,71,80,66,39,79,Left
Pierre-Emerick Aubameyang,90,ST,29,187,80,3,98,85,88,80,39,73,Right
Fernando Javier Llorente Torres,78,ST,33,195,90,3,49,67,75,60,28,78,Right
Andrea Belotti,85,ST,24,181,72,3,84,83,86,60,31,86,Right
Memphis Depay,85,ST,24,176,78,3,93,87,86,82,37,82,Right
Edin D?æeko,88,ST,32,193,84,3,68,82,90,77,37,79,Right
Olivier Giroud,87,ST,32,192,88,3,60,83,91,79,45,89,Left
Alexandre Lacazette,86,ST,27,175,73,3,87,87,85,73,40,78,Right
Jamie Vardy,89,ST,31,178,76,3,97,86,91,78,57,84,Right
Carlos Bacca,84,ST,32,181,77,3,79,83,86,66,26,73,Right
Edin D?æeko,89,ST,32,193,84,3,69,84,92,79,39,81,Right
Harry Kane,95,ST,25,188,86,3,84,92,98,90,53,93,Right
Romelu Lukaku,94,ST,25,190,94,3,92,90,94,89,43,95,Left
Roberto Firmino Barbosa de Oliveira,93,ST,27,181,76,3,90,95,92,93,58,89,Right
Mario G??mez,86,ST,33,189,88,3,78,83,88,67,33,83,Right
Timo Werner,95,ST,22,180,75,3,98,97,95,89,40,81,Right
Bas Dost,91,ST,29,196,89,3,74,75,95,70,54,93,Right
Fernando Jos?© Torres Sanz,84,ST,34,186,78,3,79,85,85,77,29,72,Right
David Villa S?°nchez,84,ST,36,175,69,3,71,86,87,79,33,71,Right
Emmanuel Adebayor,84,ST,34,191,82,3,74,81,87,74,42,81,Right
Dries Mertens,96,ST,31,169,61,3,97,97,96,93,46,80,Right
Radamel Falcao Garc??a Zarate,93,ST,32,177,72,3,82,90,95,82,47,86,Right
Mauro Icardi,95,ST,25,181,75,3,90,91,97,78,40,85,Right
Ciro Immobile,96,ST,28,185,85,3,92,91,98,82,52,88,Right
Jonas Gon?ßalves Oliveira,94,ST,34,182,74,3,80,95,97,91,46,80,Right
Christian Benteke,84,ST,27,190,83,3,76,80,84,73,35,83,Right
Eder Citadin Martins,83,ST,31,179,73,3,88,87,85,79,28,66,Right
Arkadiusz Milik,82,ST,24,186,78,3,76,80,86,70,39,74,Left
Seydou Doumbia,82,ST,30,179,71,3,94,83,83,73,41,76,Right
Harry Kane,94,ST,25,188,86,3,82,91,97,87,50,91,Right
Romelu Lukaku,95,ST,25,190,94,3,93,92,95,91,44,96,Left
Robin van Persie,94,ST,35,187,71,3,86,94,96,90,55,80,Left
Fernando Jos?© Torres Sanz,94,ST,34,186,78,3,94,94,95,80,31,83,Right
David Villa S?°nchez,93,ST,36,175,69,3,92,94,97,82,36,78,Right
Lukas Podolski,89,ST,33,182,83,3,87,89,94,86,45,87,Left
Javier Hern?°ndez,89,ST,30,175,73,3,87,88,91,75,36,68,Right
Olivier Giroud,92,ST,32,192,88,3,70,91,95,88,48,94,Left
Heung Min Son,94,ST,26,183,77,3,96,96,96,89,43,88,Right
Samuel Eto'o,90,ST,37,179,75,3,91,92,95,89,47,85,Right
Emmanuel Adebayor,90,ST,34,191,82,3,87,90,93,80,50,90,Right
Asamoah Gyan,87,ST,32,180,77,3,88,87,87,80,34,81,Right
Dong Gook Lee,86,ST,39,187,83,3,80,80,88,80,30,78,Right
Mario Mand?æukiƒá,89,ST,32,190,86,3,82,85,89,82,69,92,Right
Romelu Lukaku,96,ST,25,190,94,3,95,94,96,93,46,97,Left
Harry Kane,95,ST,25,188,86,3,85,93,98,89,52,92,Right
Olivier Giroud,94,ST,32,192,88,3,75,94,97,93,52,96,Left
Fernando Jos?© Torres Sanz,81,ST,34,186,78,3,76,78,78,71,25,69,Right
Vincent Aboubakar,86,ST,26,184,82,3,88,88,87,85,34,87,Right
Andr?© Ayew,80,ST,28,176,72,3,75,81,74,75,60,77,Left
Islam Slimani,82,ST,30,188,79,3,69,73,78,67,47,86,Right
K?©vin Gameiro,83,ST,31,173,70,3,87,79,83,75,35,68,Right
Kylian Mbapp?©,88,ST,19,178,73,3,95,92,89,87,54,82,Right
Kylian Mbapp?©,84,ST,19,178,73,3,91,86,81,75,47,74,Right
Lucas Rodrigues M. Silva,84,ST,26,172,72,3,95,89,82,82,48,66,Right
Andr?©-Pierre Gignac,86,ST,32,187,89,3,79,82,91,81,47,88,Right
Fernando Jos?© Torres Sanz,86,ST,34,186,78,3,80,87,87,80,31,74,Right
Romelu Lukaku,89,ST,25,190,94,3,86,80,91,76,39,87,Left
Memphis Depay,86,ST,24,176,78,3,94,89,89,85,40,84,Right
Marco van Basten,93,ST,53,188,78,4,83,89,94,76,39,75,Right
Andriy Shevchenko,91,ST,42,183,72,4,88,87,92,72,34,75,Right
Robert Lewandowski,91,ST,30,185,79,4,81,86,88,75,38,82,Right
Patrick Kluivert,91,ST,42,188,81,4,86,83,88,80,41,82,Right
Marco van Basten,91,ST,53,188,80,4,79,87,92,75,40,70,Right
Filippo Inzaghi,90,ST,45,181,74,4,79,83,91,69,36,65,Right
Hern?°n Crespo,90,ST,43,184,78,4,89,89,90,72,38,73,Right
Luis Hern?°ndez,90,ST,49,175,69,4,92,89,88,74,48,70,Right
Gonzalo Higua??n,90,ST,30,184,87,4,79,83,87,70,25,74,Right
Henrik Larsson,90,ST,47,178,75,4,90,85,89,76,48,73,Right
Sergio Ag?ºero,90,ST,30,173,70,4,88,90,90,77,24,74,Right
Sergio Ag?ºero,89,ST,30,173,70,4,87,89,88,75,23,72,Right
Marco van Basten,89,ST,53,188,77,4,83,86,91,72,35,76,Right
Antoine Griezmann,88,ST,27,174,72,4,86,87,85,78,30,68,Left
Patrick Kluivert,88,ST,42,188,81,4,86,82,84,79,39,81,Right
Andriy Shevchenko,88,ST,42,183,73,4,84,85,89,72,35,75,Right
Henrik Larsson,87,ST,47,178,76,4,85,82,84,77,44,71,Right
Edinson Cavani,87,ST,31,184,71,4,77,80,83,72,42,81,Right
Hern?°n Crespo,87,ST,43,184,79,4,86,86,88,71,40,72,Right
Luis Hern?°ndez,87,ST,49,175,69,4,91,87,86,73,47,68,Right
Filippo Inzaghi,87,ST,45,181,73,4,81,82,88,67,35,67,Right
Patrick Kluivert,86,ST,42,188,78,4,87,81,83,77,37,76,Right
Karim Benzema,86,ST,30,187,79,4,78,82,84,77,22,74,Right
Diego da Silva Costa,86,ST,29,186,87,4,75,76,83,65,40,88,Right
Henrik Larsson,86,ST,47,178,75,4,86,84,86,74,46,72,Right
Andriy Shevchenko,86,ST,42,183,70,4,88,85,90,67,32,71,Right
Hern?°n Crespo,85,ST,43,184,76,4,86,84,86,70,37,70,Right
Luis Hern?°ndez,85,ST,49,175,68,4,93,84,84,72,49,68,Right
Filippo Inzaghi,85,ST,45,181,75,4,74,79,86,65,35,62,Right
Mario Balotelli,82,ST,28,189,88,4,80,79,82,70,26,77,Right
Robert Lewandowski,92,ST,30,185,79,4,82,88,90,77,39,84,Right
Karim Benzema,90,ST,30,187,79,4,86,85,87,83,25,83,Right
Gonzalo Higua??n,91,ST,30,184,87,4,81,85,89,71,26,76,Right
Edinson Cavani,89,ST,31,184,71,4,79,83,87,75,43,83,Right
Edinson Cavani,92,ST,31,184,71,4,83,87,91,81,48,86,Right
Sergio Ag?ºero,91,ST,30,173,70,4,89,91,91,79,26,77,Right
Diego da Silva Costa,86,ST,29,186,87,4,75,76,83,65,40,88,Right
Gareth Bale,90,ST,29,183,74,4,95,88,89,85,58,79,Left
Sergio Ag?ºero,92,ST,30,173,70,4,90,92,93,82,27,79,Right
Mario Balotelli,84,ST,28,189,88,4,82,83,87,73,28,80,Right
Diego da Silva Costa,87,ST,29,186,87,4,76,78,87,66,41,89,Right
Gonzalo Higua??n,92,ST,30,184,87,4,82,87,91,72,27,78,Right
Sergio Ag?ºero,93,ST,30,173,70,4,91,93,94,84,29,81,Right
Sergio Ag?ºero,94,ST,30,173,70,4,92,95,95,86,31,83,Right
Edinson Cavani,90,ST,31,184,71,4,80,84,88,77,45,84,Right
Antoine Griezmann,90,ST,27,174,72,4,88,89,88,82,33,72,Left
Edinson Cavani,88,ST,31,184,71,4,77,81,85,73,42,82,Right
Mario Balotelli,83,ST,28,189,88,4,81,80,84,72,26,77,Right
Karim Benzema,87,ST,30,187,79,4,79,84,86,81,23,76,Right
Antoine Griezmann,91,ST,27,174,72,4,89,91,89,84,35,74,Left
Gonzalo Higua??n,93,ST,30,184,87,4,84,88,92,75,28,80,Right
Wayne Rooney,90,ST,32,176,83,4,83,84,90,88,62,86,Right
Gonzalo Higua??n,93,ST,30,184,87,4,84,88,92,75,28,80,Right
Alexis S?°nchez,91,ST,29,169,62,4,88,91,88,83,42,82,Right
Robert Lewandowski,93,ST,30,185,79,4,83,89,92,79,41,85,Right
Antoine Griezmann,92,ST,27,174,72,4,90,92,91,86,36,77,Left
Sergio Ag?ºero,97,ST,30,173,70,4,96,98,97,91,36,90,Right
Diego da Silva Costa,87,ST,29,186,87,4,76,78,87,66,41,89,Right
Antoine Griezmann,96,ST,27,174,72,4,95,98,96,94,45,83,Left
Mario Balotelli,86,ST,28,189,88,4,83,86,90,75,29,82,Right
Robert Lewandowski,97,ST,30,185,79,4,89,95,97,89,50,93,Right
Gonzalo Higua??n,97,ST,30,184,87,4,90,95,97,85,37,88,Right
Edinson Cavani,96,ST,31,184,71,4,90,93,98,91,56,93,Right
Diego da Silva Costa,91,ST,29,186,87,4,80,84,91,72,43,93,Right
Edinson Cavani,97,ST,31,184,71,4,91,96,99,93,58,95,Right
Edinson Cavani,98,ST,31,184,71,4,93,98,99,95,61,98,Right
Wayne Rooney,81,ST,32,176,83,4,68,76,81,80,52,81,Right
Wayne Rooney,86,ST,32,176,83,4,73,83,88,89,62,85,Right
Gonzalo Higua??n,90,ST,30,184,87,4,79,83,87,70,25,74,Right
Sergio Ag?ºero,94,ST,30,173,70,4,92,95,96,86,32,83,Right
Karim Benzema,88,ST,30,187,79,4,80,85,87,83,25,78,Right
Gareth Bale,95,ST,29,183,74,4,99,96,98,94,62,87,Left
Ronaldo Lu??s Naz?°rio de Lima,96,ST,42,183,78,5,97,95,95,81,45,76,Right
Ronaldo Lu??s Naz?°rio de Lima,94,ST,42,183,82,5,93,93,93,80,46,80,Right
Thierry Henry,93,ST,41,188,83,5,94,90,91,83,53,80,Right
Luis Su?°rez,92,ST,31,182,86,5,82,86,90,79,42,81,Right
Ronaldo Lu??s Naz?°rio de Lima,90,ST,42,183,75,5,94,91,90,77,42,72,Right
Zlatan Ibrahimoviƒá,88,ST,37,195,95,5,65,82,88,81,32,82,Right
C. Ronaldo dos Santos Aveiro,95,ST,33,185,80,5,91,92,95,84,34,82,Right
Luis Su?°rez,93,ST,31,182,86,5,83,89,92,81,43,83,Right
Zlatan Ibrahimovic,89,ST,37,195,95,5,66,84,89,85,33,83,Right
Lionel Messi,95,ST,31,170,72,5,92,98,93,90,29,65,Left
Luis Su?°rez,94,ST,31,182,86,5,84,90,94,83,45,84,Right
C. Ronaldo dos Santos Aveiro,96,ST,33,185,80,5,92,93,96,86,36,84,Right
Luis Su?°rez,95,ST,31,182,86,5,85,91,95,86,48,85,Right
Lionel Messi,96,ST,31,170,72,5,93,99,94,91,31,69,Left
Zlatan Ibrahimoviƒá,88,ST,37,195,95,5,65,82,88,81,32,82,Right
Zlatan Ibrahimoviƒá,90,ST,37,195,95,5,70,86,90,86,34,85,Right
Zlatan Ibrahimoviƒá,89,ST,37,195,95,5,66,85,89,83,33,84,Right
C. Ronaldo dos Santos Aveiro,97,ST,33,185,80,5,93,94,97,89,37,86,Right
Luis Su?°rez,97,ST,31,182,86,5,89,96,98,92,55,91,Right
C. Ronaldo dos Santos Aveiro,99,ST,33,185,80,5,97,98,99,93,47,96,Right
Lionel Messi,98,ST,31,170,72,5,97,98,97,97,43,82,Left
C. Ronaldo dos Santos Aveiro,98,ST,33,185,80,5,95,96,98,91,41,91,Right
Zlatan Ibrahimoviƒá,96,ST,37,195,95,5,84,94,96,90,38,94,Right
Luis Su?°rez,98,ST,31,182,86,5,91,97,99,94,58,93,Right
